Wall time,Step,Value
1710872547.223247,3580,238.0
1710872569.8334894,3600,240.0
1710872583.9322422,3618,241.0
1710872584.668516,3620,241.0
1710872585.4571607,3622,241.0
1710872586.6292708,3625,241.0
1710872587.6721947,3628,241.0
1710872609.7357886,3645,243.0
1710872613.4837286,3656,243.0
1710872626.8886566,3670,244.0
1710872653.6733718,3702,246.0
1710872677.7777002,3726,248.0
1710872679.2314093,3730,248.0
1710872689.9129512,3738,249.0
1710872690.968881,3741,249.0
1710872705.2115874,3759,250.0
1710872717.720749,3772,251.0
1710872728.4214363,3780,252.0
1710872733.058757,3793,252.0
1710872742.890457,3798,253.0
1710872756.6179957,3814,254.0
1710872758.353566,3819,254.0
1710872759.0252712,3821,254.0
1710872770.2064922,3831,255.0
1710872771.6413133,3835,255.0
1710872797.4020023,3864,257.0
1710872798.9657254,3869,257.0
1710872809.401446,3876,258.0
1710872851.0654898,3928,261.0
1710872861.8343747,3935,262.0
1710872863.2105682,3939,262.0
1710872875.1662896,3950,263.0
1710872877.2936602,3956,263.0
1710872887.1635723,3962,264.0
1710872902.861627,3984,265.0
1710872914.5417726,3995,266.0
1710872916.400235,4000,266.0
1710872927.5608914,4009,267.0
1710872927.956783,4010,267.0
1710872940.1802692,4022,268.0
1710872943.8176205,4033,268.0
1710872952.8565342,4036,269.0
1710872996.8099098,4093,272.0
1710873008.2742262,4098,273.0
1710873008.6151483,4099,273.0
1710873012.4057672,4109,273.0
1710873077.0786846,4182,278.0
1710873089.0707123,4193,279.0
1710873089.4910054,4194,279.0
1710873090.1767607,4196,279.0
1710873090.8517606,4198,279.0
1710873100.0244005,4201,280.0
1710873100.374322,4202,280.0
1710873116.9486318,4227,281.0
1710873126.5088184,4232,282.0
1710873127.5636768,4235,282.0
1710873130.3286073,4243,282.0
1710873152.9278505,4263,284.0
1710873153.962877,4266,284.0
1710873154.3516774,4267,284.0
1710873167.7139926,4282,285.0
1710873181.4245791,4298,286.0
1710873183.3708105,4304,286.0
1710873192.5858858,4308,287.0
1710873195.7562993,4317,287.0
1710873196.3475702,4319,287.0
1710873207.2884257,4328,288.0
1710873208.5840814,4332,288.0
1710873220.4327335,4343,289.0
1710873245.634332,4369,291.0
1710873248.6720335,4378,291.0
1710873261.6420255,4393,292.0
1710873272.0356781,4400,293.0
1710873274.0940342,4406,293.0
1710873283.2316473,4410,294.0
1710873283.5924442,4411,294.0
1710873297.7881389,4430,295.0
1710873298.8831964,4433,295.0
1710873337.0780833,4475,298.0
1710873350.852379,4492,299.0
1710873364.6775508,4509,300.0
1710873365.0279698,4510,300.0
1710873379.2750094,4529,301.0
1710873387.598357,4530,302.0
1710873388.7290313,4533,302.0
1710873391.9564712,4542,302.0
1710873403.294396,4553,303.0
1710873427.588468,4578,305.0
1710873428.6999524,4581,305.0
1710873440.040768,4592,306.0
1710873441.085968,4595,306.0
1710873441.7818322,4597,306.0
1710873442.4956043,4599,306.0
1710873468.1977098,4628,308.0
1710873493.6353197,4656,310.0
1710873496.4140043,4664,310.0
1710873505.7471445,4668,311.0
1710873508.2052753,4675,311.0
1710873508.5127144,4676,311.0
1710873508.8103292,4677,311.0
1710873520.2465668,4687,312.0
1710873544.7965536,4713,314.0
1710873546.5785818,4718,314.0
1710873559.6695287,4734,315.0
1710873573.0301056,4749,316.0
1710873573.382424,4750,316.0
1710873583.918464,4758,317.0
1710873586.0232193,4764,317.0
1710873586.9807887,4767,317.0
1710873597.8931894,4776,318.0
1710873599.31259,4780,318.0
1710873609.766161,4787,319.0
1710873610.1239276,4788,319.0
1710873612.2296128,4794,319.0
1710873622.0036635,4800,320.0
1710873622.6817195,4802,320.0
1710873623.7376995,4805,320.0
1710873652.2309058,4840,322.0
1710873664.1519127,4852,323.0
1710873678.6018012,4871,324.0
1710873701.756357,4894,326.0
1710873716.7747376,4914,327.0
1710873740.4181485,4938,329.0
1710873753.443169,4954,330.0
1710873756.1925666,4962,330.0
1710873767.2357767,4971,331.0
1710873768.2899523,4974,331.0
1710873768.9505882,4976,331.0
1710873769.2656054,4977,331.0
1710873817.6101189,5027,335.0
1710873818.721898,5030,335.0
1710873821.1817174,5037,335.0
1710873833.4440992,5050,336.0
1710873834.0654256,5052,336.0
1710873834.3704417,5053,336.0
1710873844.9803362,5060,337.0
1710873859.175304,5078,338.0
1710873884.5421078,5106,340.0
1710873899.355948,5126,341.0
1710873899.9962993,5128,341.0
1710873912.9474628,5134,342.0
1710873938.510001,5160,344.0
1710873940.2474515,5165,344.0
1710873953.925011,5182,345.0
1710873967.873436,5200,346.0
1710873978.4549267,5208,347.0
1710874004.930068,5239,349.0
1710874030.287291,5266,351.0
1710874046.103798,5289,352.0
1710874071.699786,5318,354.0
1710874083.14269,5329,355.0
1710874096.573109,5345,356.0
1710874108.934654,5359,357.0
1710874109.2898629,5360,357.0
1710874123.9466155,5380,358.0
1710874161.5544956,5420,361.0
1710874177.011184,5442,362.0
1710874186.5403152,5447,363.0
1710874215.6000938,5484,365.0
1710874225.7809546,5491,366.0
1710874227.1947606,5495,366.0
1710874229.2463572,5501,366.0
1710874239.2232807,5507,367.0
1710874242.2240314,5515,367.0
1710874242.8406405,5517,367.0
1710874266.5865407,5541,369.0
1710874269.2090282,5549,369.0
1710874290.7900448,5566,371.0
1710874293.519024,5573,371.0
1710874305.8429778,5585,372.0
1710874306.5930474,5587,372.0
1710874308.5619688,5593,372.0
1710874320.4979787,5605,373.0
1710874330.3597975,5610,374.0
1710874334.1463106,5620,374.0
1710874345.3009653,5630,375.0
1710874371.2997096,5658,377.0
1710874371.9833145,5660,377.0
1710874373.3527026,5664,377.0
1710874386.5494235,5679,378.0
1710874425.652969,5720,381.0
1710874426.7277458,5723,381.0
1710874440.7953713,5741,382.0
1710874455.040237,5759,383.0
1710874477.225016,5776,385.0
1710874478.2625895,5779,385.0
1710874479.993166,5784,385.0
1710874481.565136,5789,385.0
1710874504.458452,5807,387.0
1710874504.841516,5808,387.0
1710874518.5339277,5825,388.0
1710874519.656718,5828,388.0
1710874530.2878854,5835,389.0
1710874548.3944123,5862,390.0
1710874549.0140777,5864,390.0
1710874559.3023436,5871,391.0
1710874573.3342605,5889,392.0
1710874584.5525982,5898,393.0
1710874587.632202,5907,393.0
1710874599.3016157,5917,394.0
1710874611.0844882,5928,395.0
1710874612.9764452,5933,395.0
1710874627.5020306,5952,396.0
1710874637.6336107,5957,397.0
1710874638.4169865,5959,397.0
1710874639.9586992,5963,397.0
1710874651.2075963,5972,398.0
1710874665.191352,5990,399.0
1710874679.820638,6010,400.0
1710874689.2479784,6015,401.0
1710874692.5330064,6024,401.0
1710874702.3847194,6030,402.0
1710874704.097248,6035,402.0
1710874705.1400497,6038,402.0
1710874728.3433928,6060,404.0
1710874742.4359834,6078,405.0
1710874743.8306987,6082,405.0
1710874745.4826937,6087,405.0
1710874758.3374515,6103,406.0
1710874767.0412636,6105,407.0
1710874780.4583228,6121,408.0
1710874781.1302824,6123,408.0
1710874783.4031045,6129,408.0
1710874784.1386175,6131,408.0
1710874784.8489625,6133,408.0
1710874797.2384732,6145,409.0
1710874798.6234393,6149,409.0
1710874823.3366795,6172,411.0
1710874833.9764633,6181,412.0
1710874834.9859166,6184,412.0
1710874848.2567759,6200,413.0
1710874859.5978138,6211,414.0
1710874860.300768,6213,414.0
1710874862.4225087,6219,414.0
1710874874.8513334,6232,415.0
1710874876.4985774,6237,415.0
1710874888.9029186,6250,416.0
1710874925.9682152,6289,419.0
1710874941.9528432,6312,420.0
1710874950.989814,6316,421.0
1710874951.3394666,6317,421.0
1710874953.918532,6324,421.0
1710874967.5889866,6341,422.0
1710874979.2790916,6352,423.0
1710874991.048401,6363,424.0
1710874993.5502112,6370,424.0
1710875003.4707065,6376,425.0
1710875019.9045432,6400,426.0
1710875070.637013,6455,430.0
1710875072.0455742,6459,430.0
1710875084.7426257,6472,431.0
1710875097.9800048,6487,432.0
1710875108.60419,6495,433.0
1710875108.9678743,6496,433.0
1710875110.3771894,6500,433.0
1710875121.4936993,6510,434.0
1710875125.1516209,6520,434.0
1710875125.4734874,6521,434.0
1710875125.796395,6522,434.0
1710875136.1294348,6530,435.0
1710875151.0656567,6550,436.0
1710875175.1149817,6574,438.0
1710875177.5905461,6581,438.0
1710875178.5730183,6584,438.0
1710875190.2289014,6594,439.0
1710875200.7745874,6603,440.0
1710875201.8610408,6606,440.0
1710875213.246112,6616,441.0
1710875214.990576,6621,441.0
1710875242.6830258,6657,443.0
1710875253.8429856,6666,444.0
1710875254.572613,6668,444.0
1710875255.9154952,6672,444.0
1710875265.7693627,6678,445.0
1710875266.8825324,6681,445.0
1710875269.2248588,6688,445.0
1710875280.1437023,6696,446.0
1710875281.1999724,6699,446.0
1710875291.796267,6707,447.0
1710875293.2607424,6711,447.0
1710875318.5742195,6738,449.0
1710875320.09491,6742,449.0
1710875331.853684,6753,450.0
1710875335.5281036,6764,450.0
1710875347.3288817,6776,451.0
1710875385.3318558,6817,454.0
1710875398.1271088,6832,455.0
1710875410.6555502,6846,456.0
1710875413.3250804,6854,456.0
1710875425.9374847,6868,457.0
1710875426.2403603,6869,457.0
1710875451.283259,6895,459.0
1710875463.945839,6909,460.0
1710875488.2252162,6934,462.0
1710875514.35019,6963,464.0
1710875515.3892686,6966,464.0
1710875539.8040056,6990,466.0
1710875540.5344267,6992,466.0
1710875554.6561837,7010,467.0
1710875556.071953,7014,467.0
1710875580.3546777,7039,469.0
1710875582.8012486,7046,469.0
1710875595.1343477,7059,470.0
1710875605.0008602,7065,471.0
1710875621.7854302,7091,472.0
1710875635.1511307,7106,473.0
1710875646.0234816,7114,474.0
1710875646.3865652,7115,474.0
1710875661.6126552,7137,475.0
1710875670.9067812,7141,476.0
1710875683.669454,7155,477.0
1710875687.8144226,7167,477.0
1710875688.1421368,7168,477.0
1710875698.6880007,7175,478.0
1710875714.0005567,7189,479.0
1710875716.141615,7195,479.0
1710875727.0895238,7204,480.0
1710875730.1613595,7213,480.0
1710875738.8663652,7215,481.0
1710875739.2174215,7216,481.0
1710875753.8864884,7235,482.0
1710875754.9928231,7238,482.0
1710875765.853177,7247,483.0
1710875794.3231468,7284,485.0
1710875807.6639469,7300,486.0
1710875819.5206926,7311,487.0
1710875833.830801,7329,488.0
1710875845.369052,7339,489.0
1710875845.711813,7340,489.0
1710875847.7713292,7346,489.0
1710875857.963105,7353,490.0
1710875859.391953,7357,490.0
1710875859.7742758,7358,490.0
1710875860.145875,7359,490.0
1710875883.6586852,7381,492.0
1710875884.0111206,7382,492.0
1710875885.4077394,7386,492.0
1710875886.096444,7388,492.0
1710875896.634137,7397,493.0
1710875898.0139556,7401,493.0
1710875924.5626833,7431,495.0
1710875935.2309854,7440,496.0
1710875936.304476,7443,496.0
1710875938.7002614,7450,496.0
1710875949.9631016,7460,497.0
1710875950.3014188,7461,497.0
1710875950.9823956,7463,497.0
1710875952.5783436,7468,497.0
1710875963.7658088,7478,498.0
1710875977.9476779,7496,499.0
1710875987.8927057,7502,500.0
1710875988.2595851,7503,500.0
1710875991.1337945,7511,500.0
1710876013.4766147,7530,502.0
1710876027.0167217,7547,503.0
1710876067.4481168,7596,506.0
1710876079.7944272,7609,507.0
1710876080.9375072,7612,507.0
1710876107.435479,7643,509.0
1710876107.7800543,7644,509.0
1710876121.2478175,7661,510.0
1710876132.4506106,7671,511.0
1710876133.5067947,7674,511.0
1710876134.1689131,7676,511.0
1710876145.8219683,7687,512.0
1710876147.8643801,7693,512.0
1710876158.1383235,7700,513.0
1710876172.376135,7718,514.0
1710876172.739526,7719,514.0
1710876174.0040815,7723,514.0
1710876182.9542427,7726,515.0
1710876183.64528,7728,515.0
1710876196.2651432,7742,516.0
1710876197.638932,7746,516.0
1710876209.1249528,7757,517.0
1710876210.2281592,7760,517.0
1710876225.0564554,7780,518.0
1710876235.6820347,7788,519.0
1710876239.0370073,7798,519.0
1710876251.4541416,7810,520.0
1710876275.0313377,7833,522.0
1710876276.7802768,7838,522.0
1710876290.4629874,7855,523.0
1710876329.2270238,7899,526.0
1710876329.576021,7900,526.0
1710876330.8157363,7904,526.0
1710876355.9284377,7932,528.0
1710876394.201411,7975,531.0
1710876405.0092773,7983,532.0
1710876407.9028208,7991,532.0
1710876408.2329884,7992,532.0
1710876433.9339082,8022,534.0
1710876443.1822877,8026,535.0
1710876447.125605,8037,535.0
1710876458.9724329,8049,536.0
1710876460.0009155,8052,536.0
1710876460.6467354,8054,536.0
1710876470.0654864,8058,537.0
1710876472.9621058,8066,537.0
1710876524.925976,8126,541.0
1710876535.2833154,8133,542.0
1710876549.2556062,8150,543.0
1710876551.6393008,8157,543.0
1710876575.3397756,8180,545.0
1710876576.7599022,8184,545.0
1710876589.088906,8198,546.0
1710876602.8187723,8215,547.0
1710876622.0424328,8221,548.0
1710876626.4809144,8234,548.0
1710876649.9371028,8254,550.0
1710876652.9807734,8263,550.0
1710876666.117627,8279,551.0
1710876677.950527,8290,552.0
1710876688.6632154,8299,553.0
1710876691.4652786,8307,553.0
1710876714.3712208,8327,555.0
1710876715.0896113,8329,555.0
1710876716.1822414,8332,555.0
1710876716.8956988,8334,555.0
1710876726.6734223,8340,556.0
1710876730.904882,8352,556.0
1710876741.6806636,8360,557.0
1710876742.7418334,8363,557.0
1710876744.3925996,8368,557.0
1710876754.690765,8375,558.0
1710876755.4098418,8377,558.0
1710876796.2049983,8428,561.0
1710876807.7383375,8439,562.0
1710876818.2006705,8447,563.0
1710876831.8226364,8463,564.0
1710876833.2149744,8467,564.0
1710876833.5657184,8468,564.0
1710876834.2620668,8470,564.0
1710876847.085852,8484,565.0
1710876848.4437833,8488,565.0
1710876859.338939,8497,566.0
1710876859.6968234,8498,566.0
1710876861.3215432,8503,566.0
1710876870.7880826,8507,567.0
1710876871.1326475,8508,567.0
1710876884.239173,8523,568.0
1710876910.9282744,8554,570.0
1710876922.7577481,8566,571.0
1710876925.1885457,8573,571.0
1710876926.7991889,8578,571.0
1710876939.5183208,8592,572.0
1710876950.4132318,8601,573.0
1710876963.521587,8616,574.0
1710876975.2366848,8627,575.0
1710876977.6851141,8634,575.0
1710876978.0224612,8635,575.0
1710876988.8565714,8644,576.0
1710877017.4971037,8682,578.0
1710877026.5294793,8685,579.0
1710877027.2356908,8687,579.0
1710877028.2800424,8690,579.0
1710877028.6333823,8691,579.0
1710877030.0401413,8695,579.0
1710877057.0635476,8727,581.0
1710877069.839302,8741,582.0
1710877096.474247,8774,584.0
1710877105.92415,8778,585.0
1710877119.8622134,8796,586.0
1710877121.524588,8801,586.0
1710877134.1359518,8816,587.0
1710877135.0299785,8819,587.0
1710877143.8685324,8822,588.0
1710877158.9152682,8843,589.0
1710877170.6141255,8854,590.0
1710877183.301213,8868,591.0
1710877186.8235538,8878,591.0
1710877195.681158,8881,592.0
1710877197.0852032,8885,592.0
1710877210.7931826,8902,593.0
1710877211.4787185,8904,593.0
1710877212.4409692,8907,593.0
1710877235.1245735,8928,595.0
1710877235.889513,8930,595.0
1710877237.7477083,8935,595.0
1710877249.4350963,8946,596.0
1710877252.2303445,8954,596.0
1710877261.4942214,8958,597.0
1710877275.478848,8975,598.0
1710877289.5718775,8993,599.0
1710877291.6277018,8999,599.0
1710877301.366908,9004,600.0
1710877303.121802,9009,600.0
1710877304.0970476,9012,600.0
1710877317.0639684,9027,601.0
1710877317.3575203,9028,601.0
1710877342.5915833,9055,603.0
1710877353.077887,9063,604.0
1710877356.515988,9073,604.0
1710877368.2680502,9084,605.0
1710877391.6334972,9105,607.0
1710877405.3636165,9122,608.0
1710877405.748541,9123,608.0
1710877433.308856,9155,610.0
1710877433.6579382,9156,610.0
1710877435.6654413,9162,610.0
1710877484.980749,9214,614.0
1710877485.6855085,9216,614.0
1710877496.8304465,9226,615.0
1710877499.2927175,9233,615.0
1710877528.4875712,9260,617.0
1710877543.9448779,9281,618.0
1710877555.1924818,9291,619.0
1710877568.6816063,9307,620.0
1710877569.3999414,9309,620.0
1710877570.0448496,9311,620.0
1710877579.4194226,9316,621.0
1710877606.2959797,9348,623.0
1710877608.1644707,9353,623.0
1710877619.6996229,9364,624.0
1710877620.0491838,9365,624.0
1710877621.4649882,9369,624.0
1710877660.0883145,9412,627.0
1710877661.1255808,9415,627.0
1710877684.2243161,9435,629.0
1710877686.3752067,9441,629.0
1710877686.7264287,9442,629.0
1710877711.9919195,9468,631.0
1710877714.4733322,9475,631.0
1710877724.849113,9482,632.0
1710877767.3467052,9537,635.0
1710877767.6442783,9538,635.0
1710877778.7176669,9547,636.0
1710877780.9108057,9554,636.0
1710877790.0618563,9557,637.0
1710877792.6381857,9564,637.0
1710877793.6522775,9567,637.0
1710877816.2928648,9586,639.0
1710877817.3894827,9589,639.0
1710877829.0863905,9600,640.0
1710877833.0776641,9611,640.0
1710877844.4924595,9621,641.0
1710877845.1936712,9623,641.0
1710877845.5579488,9624,641.0
1710877846.5433502,9627,641.0
1710877870.3314135,9651,643.0
1710877872.1028733,9656,643.0
1710877872.4339397,9657,643.0
1710877881.6005585,9661,644.0
1710877896.1316857,9680,645.0
1710877907.3196387,9690,646.0
1710877910.1158233,9698,646.0
1710877922.2540224,9710,647.0
1710877959.2612627,9750,650.0
1710877962.4833832,9759,650.0
1710877962.8829615,9760,650.0
1710877973.0266967,9766,651.0
1710877973.7548034,9768,651.0
1710877976.806603,9777,651.0
1710878012.2797139,9812,654.0
1710878037.4382799,9840,656.0
1710878038.4802861,9843,656.0
1710878039.5348573,9846,656.0
1710878050.2331932,9855,657.0
1710878067.5735755,9883,658.0
1710878091.335245,9907,660.0
1710878102.6945143,9917,661.0
1710878145.6882713,9972,664.0
1710878155.5475175,9978,665.0
1710878156.9730983,9982,665.0
1710878158.074421,9985,665.0
1710878169.507221,9996,666.0
1710878183.6989503,10014,667.0
1710878185.3578315,10019,667.0
1710878219.4282973,10050,670.0
1710878221.1428318,10055,670.0
1710878221.5008965,10056,670.0
1710878222.1904685,10058,670.0
1710878234.1699147,10070,671.0
1710878234.8648515,10072,671.0
1710878247.0965621,10084,672.0
1710878250.563717,10094,672.0
1710878262.8320897,10107,673.0
1710878272.3450549,10112,674.0
1710878272.7015696,10113,674.0
