Wall time,Step,Value
1710880517.1538656,1155,128.0
1710880517.562993,1156,128.0
1710880518.8502371,1160,128.0
1710880525.4195192,1161,129.0
1710880525.8543446,1162,129.0
1710880544.9127088,1180,131.0
1710880555.6826296,1192,132.0
1710880556.00092,1193,132.0
1710880564.5317729,1199,133.0
1710880573.1419818,1206,134.0
1710880595.5415745,1232,136.0
1710880602.481274,1234,137.0
1710880612.4787822,1244,138.0
1710880622.7780771,1255,139.0
1710880623.7182558,1258,139.0
1710880630.9022055,1261,140.0
1710880650.5147357,1281,142.0
1710880658.7154036,1287,143.0
1710880661.459472,1294,143.0
1710880669.7976985,1300,144.0
1710880679.9834235,1310,145.0
1710880688.2333627,1316,146.0
1710880689.325235,1319,146.0
1710880698.6796236,1327,147.0
1710880699.6327085,1330,147.0
1710880707.0424519,1333,148.0
1710880708.2325466,1336,148.0
1710880708.5564313,1337,148.0
1710880727.389727,1355,150.0
1710880756.885689,1385,153.0
1710880764.1986532,1388,154.0
1710880764.619324,1389,154.0
1710880765.3726008,1391,154.0
1710880765.6867373,1392,154.0
1710880792.12314,1414,157.0
1710880793.9172003,1419,157.0
1710880802.5220163,1426,158.0
1710880803.1654952,1428,158.0
1710880810.8377125,1432,159.0
1710880812.4418259,1436,159.0
1710880820.0950687,1440,160.0
1710880841.7916625,1465,162.0
1710880842.108513,1466,162.0
1710880858.562176,1477,164.0
1710880867.8046775,1485,165.0
1710880869.4602485,1489,165.0
1710880870.1271884,1491,165.0
1710880879.8672624,1501,166.0
1710880888.612538,1508,167.0
1710880906.2350242,1523,169.0
1710880906.639208,1524,169.0
1710880907.6570294,1527,169.0
1710880935.2794912,1551,172.0
1710880935.6992395,1552,172.0
1710880954.164668,1568,174.0
1710880954.5789356,1569,174.0
1710880964.1635697,1578,175.0
1710880972.2995987,1584,176.0
1710880973.911712,1588,176.0
1710880983.4914966,1597,177.0
1710880991.8608246,1604,178.0
1710880992.2405183,1605,178.0
1710880993.9296796,1610,178.0
1710881003.4059112,1618,179.0
1710881012.8973463,1627,180.0
1710881020.8017483,1632,181.0
1710881022.5250192,1637,181.0
1710881029.96367,1640,182.0
1710881031.799855,1645,182.0
1710881039.1376438,1648,183.0
1710881040.7193189,1652,183.0
1710881049.8997312,1660,184.0
1710881058.9957256,1668,185.0
1710881067.7153766,1675,186.0
1710881070.1475005,1682,186.0
1710881079.5961301,1691,187.0
1710881087.4971945,1695,188.0
1710881087.888391,1696,188.0
1710881088.2105587,1697,188.0
1710881088.8372953,1699,188.0
1710881095.931653,1702,189.0
1710881098.4200845,1709,189.0
1710881110.9694567,1718,190.0
1710881131.8942747,1728,192.0
1710881133.4824305,1732,192.0
1710881134.0953717,1734,192.0
1710881141.1395705,1737,193.0
1710881143.0729115,1742,193.0
1710881144.0234995,1745,193.0
1710881150.69387,1746,194.0
1710881151.1262283,1747,194.0
1710881170.4328663,1766,196.0
1710881179.8487718,1775,197.0
1710881182.0127435,1781,197.0
1710881190.8358157,1788,198.0
1710881191.1611137,1789,198.0
1710881200.5862353,1798,199.0
1710881209.5723174,1805,200.0
1710881219.7921472,1817,201.0
1710881229.1354964,1826,202.0
1710881236.851141,1830,203.0
1710881246.608119,1840,204.0
1710881247.9934852,1844,204.0
1710881256.2148967,1849,205.0
1710881257.5416553,1853,205.0
1710881275.0490646,1866,207.0
1710881276.1500957,1869,207.0
1710881284.5579207,1875,208.0
1710881284.9389348,1876,208.0
1710881285.2516742,1877,208.0
1710881322.4205508,1911,212.0
1710881330.8947122,1917,213.0
1710881343.650177,1934,214.0
1710881350.6595643,1936,215.0
1710881351.4731343,1938,215.0
1710881359.8964777,1944,216.0
1710881361.1479805,1947,216.0
1710881361.8978405,1949,216.0
1710881362.8814173,1952,216.0
1710881381.0614634,1967,218.0
1710881381.701552,1969,218.0
1710881398.080691,1981,220.0
1710881398.4874606,1982,220.0
1710881398.8899982,1983,220.0
1710881410.1148689,1997,221.0
1710881417.9666617,2001,222.0
1710881419.3018909,2005,222.0
1710881428.1996372,2013,223.0
1710881435.8378513,2017,224.0
1710881445.4638968,2027,225.0
1710881446.579807,2030,225.0
1710881447.5359657,2033,225.0
1710881455.006116,2036,226.0
1710881456.7248027,2041,226.0
1710881475.6021109,2060,228.0
1710881492.3239572,2072,230.0
1710881492.7179987,2073,230.0
1710881493.7405639,2076,230.0
1710881494.0593452,2077,230.0
1710881500.825145,2079,231.0
1710881501.7558408,2081,231.0
1710881503.185985,2085,231.0
1710881510.9393747,2089,232.0
1710881512.870944,2094,232.0
1710881513.5392182,2096,232.0
1710881531.9791873,2111,234.0
1710881539.6117954,2115,235.0
1710881561.2460797,2141,237.0
1710881568.8740132,2144,238.0
1710881569.2605734,2145,238.0
1710881570.5864124,2149,238.0
1710881577.538816,2151,239.0
1710881579.513104,2156,239.0
1710881589.1709511,2165,240.0
1710881596.5430999,2169,241.0
1710881598.2505753,2173,241.0
1710881599.5914207,2177,241.0
1710881615.6034262,2187,243.0
1710881616.4591177,2189,243.0
1710881617.2733037,2191,243.0
1710881617.614704,2192,243.0
1710881625.1079457,2196,244.0
1710881626.4122188,2199,244.0
1710881635.421064,2207,245.0
1710881636.832316,2211,245.0
1710881654.0622425,2225,247.0
1710881655.5463114,2229,247.0
1710881656.2049644,2231,247.0
1710881664.2947836,2236,248.0
1710881664.6288428,2237,248.0
1710881665.3095863,2239,248.0
1710881672.5748205,2242,249.0
1710881673.3688717,2244,249.0
1710881674.1091425,2246,249.0
1710881674.4304502,2247,249.0
1710881683.3100116,2254,250.0
1710881684.3098726,2257,250.0
1710881692.1763654,2262,251.0
1710881711.5421717,2281,253.0
1710881721.3152785,2291,254.0
1710881729.6236815,2297,255.0
1710881731.6772475,2303,255.0
1710881739.6256232,2307,256.0
1710881740.0364566,2308,256.0
1710881750.0171816,2319,257.0
1710881750.3345582,2320,257.0
1710881768.4062154,2335,259.0
1710881778.353629,2345,260.0
1710881787.6057868,2354,261.0
1710881805.7685478,2371,263.0
1710881824.6868732,2389,265.0
1710881825.0175412,2390,265.0
1710881825.680833,2392,265.0
1710881835.6433752,2402,266.0
1710881843.4966657,2406,267.0
1710881853.4660099,2416,268.0
1710881862.3906896,2424,269.0
1710881862.775041,2425,269.0
1710881872.8004124,2436,270.0
1710881881.911768,2444,271.0
1710881890.2319844,2450,272.0
1710881890.6206462,2451,272.0
1710881891.3340645,2453,272.0
1710881891.9676669,2455,272.0
1710881899.9718218,2460,273.0
1710881927.4640906,2485,276.0
1710881927.8674355,2486,276.0
1710881937.6115487,2496,277.0
1710881938.357528,2498,277.0
1710881946.116163,2502,278.0
1710881946.5141697,2503,278.0
1710881957.8894768,2517,279.0
1710881966.5336888,2523,280.0
1710881968.2668111,2528,280.0
1710881975.2927816,2530,281.0
1710881976.1043413,2532,281.0
1710881976.8627365,2534,281.0
1710881993.8774369,2547,283.0
1710881995.4561164,2551,283.0
1710881996.1038935,2553,283.0
1710882003.1429217,2556,284.0
1710882018.4635527,2566,285.0
1710882028.1971145,2576,286.0
1710882028.966283,2578,286.0
1710882039.4349008,2590,287.0
1710882039.7663002,2591,287.0
1710882046.2550497,2592,288.0
1710882047.9332433,2596,288.0
1710882049.2072403,2600,288.0
1710882057.5662339,2606,289.0
1710882075.8987565,2623,291.0
1710882083.9825377,2629,292.0
1710882084.388011,2630,292.0
1710882093.5081518,2638,293.0
1710882095.62488,2644,293.0
1710882104.0620985,2650,294.0
1710882111.8668416,2655,295.0
1710882133.1696649,2678,297.0
1710882133.8059754,2680,297.0
1710882141.597515,2685,298.0
1710882143.2352064,2690,298.0
1710882160.4827921,2703,300.0
1710882168.9438496,2710,301.0
1710882180.7225964,2725,302.0
1710882197.767305,2737,304.0
1710882198.955116,2740,304.0
1710882207.4361258,2746,305.0
1710882216.3417373,2754,306.0
1710882216.8069942,2755,306.0
1710882217.5833204,2757,306.0
1710882226.9060838,2766,307.0
1710882246.8760889,2789,309.0
1710882253.399449,2790,310.0
1710882253.805791,2791,310.0
1710882256.2247543,2798,310.0
1710882272.785769,2809,312.0
1710882273.582845,2811,312.0
1710882284.2543225,2823,313.0
1710882284.584376,2824,313.0
1710882292.0305574,2827,314.0
1710882292.81163,2829,314.0
1710882293.1961477,2830,314.0
1710882321.900625,2859,317.0
1710882338.8229985,2871,319.0
1710882339.2762406,2872,319.0
1710882348.062928,2880,320.0
1710882348.5121214,2881,320.0
1710882350.7120526,2887,320.0
1710882357.9425817,2890,321.0
1710882360.056619,2896,321.0
1710882367.9346795,2900,322.0
1710882386.2578392,2917,324.0
1710882387.035663,2919,324.0
1710882387.4296381,2920,324.0
1710882387.7467856,2921,324.0
1710882397.7364836,2932,325.0
1710882416.9822264,2950,327.0
1710882435.7165303,2967,329.0
1710882444.3220437,2974,330.0
1710882444.63612,2975,330.0
1710882445.5894096,2978,330.0
1710882463.8136163,2994,332.0
1710882471.3869252,2998,333.0
1710882473.201018,3003,333.0
1710882473.8339293,3005,333.0
1710882480.8346605,3007,334.0
1710882481.623939,3009,334.0
1710882482.3358397,3011,334.0
1710882489.7040446,3015,335.0
1710882490.1911106,3016,335.0
1710882500.6403148,3027,336.0
1710882501.7136264,3030,336.0
1710882510.9054155,3038,337.0
1710882511.873775,3041,337.0
1710882518.424796,3042,338.0
1710882521.4277203,3050,338.0
1710882539.1532931,3065,340.0
1710882546.5830004,3069,341.0
1710882547.4198625,3071,341.0
1710882558.8222616,3086,342.0
1710882575.3968303,3099,344.0
1710882596.4382539,3122,346.0
1710882614.6597795,3137,348.0
1710882614.9701312,3138,348.0
1710882623.2432575,3144,349.0
1710882623.660806,3145,349.0
1710882631.6158297,3150,350.0
1710882633.590498,3155,350.0
1710882641.0389025,3159,351.0
1710882641.9373477,3161,351.0
1710882659.7808318,3177,353.0
1710882669.8624308,3188,354.0
1710882678.4422312,3195,355.0
1710882678.842201,3196,355.0
1710882681.3924778,3203,355.0
1710882688.9426677,3206,356.0
1710882709.7558024,3230,358.0
1710882717.080988,3233,359.0
1710882725.5609236,3240,360.0
1710882726.856254,3243,360.0
1710882727.2649229,3244,360.0
1710882727.9248466,3246,360.0
1710882728.2470841,3247,360.0
1710882754.2292838,3267,363.0
1710882756.169132,3272,363.0
1710882765.6021829,3281,364.0
1710882766.2496681,3283,364.0
1710882772.9514384,3285,365.0
1710882775.644857,3292,365.0
1710882792.9710956,3305,367.0
1710882793.7497451,3307,367.0
1710882802.017212,3313,368.0
1710882810.760647,3321,369.0
1710882813.0157485,3327,369.0
1710882813.337641,3328,369.0
1710882821.4690402,3333,370.0
1710882823.1880388,3338,370.0
1710882831.7004793,3345,371.0
1710882848.2957163,3357,373.0
1710882860.900745,3374,374.0
1710882867.7837842,3376,375.0
1710882868.5936456,3378,375.0
1710882869.6748638,3381,375.0
1710882877.4005198,3386,376.0
1710882895.789191,3403,378.0
1710882897.5792732,3408,378.0
1710882927.4137073,3430,381.0
1710882928.5872712,3433,381.0
1710882935.8667917,3438,382.0
1710882938.4416735,3445,382.0
1710882945.7783682,3449,383.0
1710882946.5661705,3451,383.0
1710882954.8989625,3457,384.0
1710882955.29292,3458,384.0
1710882957.3887868,3464,384.0
1710882966.4075994,3471,385.0
1710882974.5888777,3477,386.0
1710882975.6197522,3480,386.0
1710882984.168333,3486,387.0
1710882994.018674,3497,388.0
1710882994.6397674,3499,388.0
1710883004.060859,3509,389.0
1710883011.514423,3512,390.0
1710883012.3110619,3514,390.0
1710883019.8490252,3519,391.0
1710883031.989513,3535,392.0
1710883038.7554429,3537,393.0
1710883041.1007307,3543,393.0
1710883048.6625242,3547,394.0
1710883049.4571507,3549,394.0
1710883060.3726168,3563,395.0
1710883077.047358,3575,397.0
1710883078.8922544,3580,397.0
1710883095.6494856,3592,399.0
1710883096.0432775,3593,399.0
1710883098.1756604,3599,399.0
1710883104.6621218,3600,400.0
1710883116.1748075,3614,401.0
1710883123.585455,3618,402.0
1710883124.4580004,3620,402.0
1710883125.2837481,3622,402.0
1710883126.2562678,3625,402.0
1710883133.5502033,3628,403.0
1710883151.77504,3645,405.0
1710883162.274211,3656,406.0
1710883162.674005,3657,406.0
1710883170.8623433,3663,407.0
1710883173.4659517,3670,407.0
1710883200.4245868,3694,410.0
1710883208.8300328,3700,411.0
1710883209.6140916,3702,411.0
1710883229.555018,3723,413.0
1710883236.9641604,3726,414.0
1710883238.607338,3730,414.0
1710883238.92137,3731,414.0
1710883239.2360404,3732,414.0
1710883247.517896,3738,415.0
1710883248.5397637,3741,415.0
1710883249.2093482,3743,415.0
1710883258.650263,3752,416.0
1710883267.202346,3759,417.0
1710883274.8694904,3764,418.0
1710883283.7654154,3772,419.0
1710883285.2417536,3776,419.0
1710883292.771025,3780,420.0
1710883304.0816295,3793,421.0
1710883304.6847029,3795,421.0
1710883311.660579,3798,422.0
1710883322.2060583,3810,423.0
1710883323.609051,3814,423.0
1710883331.8180227,3819,424.0
1710883332.5350926,3821,424.0
1710883341.922547,3831,425.0
1710883342.5483878,3833,425.0
1710883349.287241,3835,426.0
1710883360.5208578,3848,427.0
1710883378.7756877,3864,429.0
1710883380.4099932,3869,429.0
1710883389.3217068,3876,430.0
1710883417.0740545,3901,433.0
1710883417.381079,3902,433.0
1710883417.6819286,3903,433.0
1710883426.5556707,3910,434.0
1710883436.1371014,3920,435.0
1710883445.3806548,3928,436.0
1710883454.2897313,3935,437.0
1710883455.7104843,3939,437.0
1710883465.8706782,3950,438.0
1710883474.0289543,3956,439.0
1710883482.441768,3962,440.0
1710883501.7357876,3980,442.0
1710883503.1465843,3984,442.0
1710883513.0894089,3995,443.0
1710883521.112608,4000,444.0
1710883528.7838218,4005,445.0
1710883530.3990855,4009,445.0
1710883530.7178886,4010,445.0
1710883540.7908194,4021,446.0
1710883541.0969794,4022,446.0
1710883557.5125408,4033,448.0
1710883558.311085,4035,448.0
1710883558.677063,4036,448.0
1710883567.6271715,4043,449.0
1710883568.752678,4046,449.0
1710883569.0889177,4047,449.0
1710883569.4100904,4048,449.0
1710883598.3275807,4076,452.0
1710883616.3610926,4093,454.0
1710883624.4213932,4098,455.0
1710883624.8160443,4099,455.0
1710883625.4502137,4101,455.0
1710883634.5782888,4109,456.0
1710883698.4106145,4167,463.0
1710883709.9395566,4181,464.0
1710883710.2613425,4182,464.0
1710883720.1656208,4193,465.0
1710883726.579461,4194,466.0
1710883727.4194572,4196,466.0
1710883728.195203,4198,466.0
1710883729.1212656,4201,466.0
1710883729.4458942,4202,466.0
1710883736.1941483,4204,467.0
1710883756.8409905,4227,469.0
1710883764.9090602,4232,470.0
1710883765.9899302,4235,470.0
1710883766.9363167,4238,470.0
1710883775.093849,4243,471.0
1710883785.1653333,4254,472.0
1710883794.537305,4263,473.0
1710883801.7033794,4266,474.0
1710883802.1924477,4267,474.0
1710883814.1084301,4276,475.0
1710883816.2263849,4282,475.0
1710883835.738479,4298,477.0
1710883843.8490934,4304,478.0
1710883845.3675601,4308,478.0
1710883854.895506,4317,479.0
1710883855.5181897,4319,479.0
1710883864.8149338,4328,480.0
1710883872.5677652,4332,481.0
1710883880.7184577,4338,482.0
1710883882.6237833,4343,482.0
1710883890.9854486,4349,483.0
1710883900.153448,4358,484.0
1710883908.7123566,4365,485.0
1710883910.3678238,4369,485.0
1710883919.7071564,4378,486.0
1710883937.4376163,4393,488.0
1710883939.8352036,4400,488.0
1710883948.3286085,4406,489.0
1710883955.769756,4410,490.0
1710883956.2711873,4411,490.0
1710883975.142887,4430,492.0
1710883975.5373366,4431,492.0
1710883976.247786,4433,492.0
1710883984.3975341,4439,493.0
1710883985.551331,4442,493.0
1710884013.8409107,4469,496.0
1710884022.4222822,4475,497.0
1710884023.83281,4479,497.0
1710884030.9522407,4482,498.0
1710884033.8845491,4490,498.0
1710884040.8922884,4492,499.0
1710884058.9202783,4509,501.0
1710884059.364474,4510,501.0
1710884078.4798148,4529,503.0
1710884078.870003,4530,503.0
1710884079.8863492,4533,503.0
1710884088.5635343,4540,504.0
1710884089.1588635,4542,504.0
1710884098.6839557,4550,505.0
1710884099.3144257,4552,505.0
1710884099.631376,4553,505.0
1710884116.6921535,4566,507.0
1710884117.3963122,4568,507.0
1710884126.7530382,4578,508.0
1710884133.7827063,4581,509.0
1710884144.24589,4592,510.0
1710884145.4261394,4595,510.0
1710884146.0658798,4597,510.0
1710884153.0275831,4599,511.0
1710884163.6374958,4611,512.0
1710884181.7678382,4628,514.0
1710884193.1754918,4643,515.0
1710884201.628476,4649,516.0
1710884210.2999666,4656,517.0
1710884219.2158372,4664,518.0
1710884220.7260237,4668,518.0
1710884229.5135107,4675,519.0
1710884229.8360178,4676,519.0
1710884230.1535802,4677,519.0
1710884239.9268386,4687,520.0
1710884266.1725678,4708,523.0
1710884267.987564,4713,523.0
1710884275.924451,4718,524.0
1710884277.9648292,4724,524.0
1710884293.8908215,4734,526.0
1710884295.9024508,4739,526.0
1710884304.4013407,4745,527.0
1710884305.8650496,4749,527.0
1710884306.1752253,4750,527.0
1710884315.2733035,4758,528.0
1710884322.2216313,4761,529.0
1710884322.6539984,4762,529.0
1710884323.468732,4764,529.0
1710884324.4465935,4767,529.0
1710884324.8047693,4768,529.0
1710884325.1357682,4769,529.0
1710884334.11811,4776,530.0
1710884341.2196946,4779,531.0
1710884341.6583524,4780,531.0
1710884342.443478,4782,531.0
1710884343.1391165,4784,531.0
1710884344.078995,4787,531.0
1710884350.3941474,4788,532.0
1710884352.6512895,4794,532.0
1710884360.8995407,4800,533.0
1710884361.6150613,4802,533.0
1710884362.5547698,4805,533.0
1710884388.4246025,4825,536.0
1710884389.183757,4827,536.0
1710884397.4729385,4833,537.0
1710884400.0729203,4840,537.0
1710884417.0925684,4852,539.0
1710884436.2418132,4871,541.0
1710884437.0174997,4873,541.0
1710884454.780596,4889,543.0
1710884455.870779,4892,543.0
1710884456.4932523,4894,543.0
1710884456.79883,4895,543.0
1710884481.9865518,4914,546.0
1710884503.6485004,4938,548.0
1710884510.5229282,4941,549.0
1710884521.467798,4954,550.0
1710884530.7080545,4962,551.0
1710884539.463956,4970,552.0
1710884539.8621716,4971,552.0
1710884540.905591,4974,552.0
1710884541.5273242,4976,552.0
1710884548.027805,4977,553.0
1710884559.3962686,4991,554.0
1710884568.280863,4999,555.0
1710884588.1541388,5021,557.0
1710884596.7221088,5027,558.0
1710884597.6616602,5030,558.0
1710884606.3309438,5037,559.0
1710884623.2862134,5050,561.0
1710884624.0945845,5052,561.0
1710884624.511426,5053,561.0
1710884633.172483,5060,562.0
1710884651.5611906,5078,564.0
1710884669.2244766,5094,566.0
1710884671.8063812,5101,566.0
1710884680.149394,5106,567.0
1710884680.5396113,5107,567.0
1710884688.8206773,5113,568.0
1710884699.9659188,5126,569.0
1710884700.6335435,5128,569.0
1710884711.341861,5134,570.0
1710884712.3217437,5137,570.0
1710884740.3498156,5160,573.0
1710884741.9917014,5165,573.0
1710884759.42809,5178,575.0
1710884760.7621145,5182,575.0
1710884779.6126237,5200,577.0
1710884788.7044795,5208,578.0
1710884815.6396365,5231,581.0
1710884816.7240963,5234,581.0
1710884817.0482452,5235,581.0
1710884817.6734514,5237,581.0
1710884824.598256,5239,582.0
1710884825.008468,5240,582.0
1710884826.4139152,5244,582.0
1710884845.3459659,5262,584.0
1710884853.0002568,5266,585.0
1710884873.7631347,5289,587.0
1710884890.8229978,5302,589.0
1710884899.783562,5310,590.0
1710884902.8747303,5318,590.0
1710884919.650009,5329,592.0
1710884920.0394936,5330,592.0
1710884931.6418855,5345,593.0
1710884939.1590261,5348,594.0
1710884949.673871,5359,595.0
1710884950.0078444,5360,595.0
1710884950.984493,5363,595.0
1710884969.5020976,5380,597.0
1710884977.1638818,5384,598.0
1710884987.9791875,5397,599.0
1710884995.8749087,5402,600.0
1710884996.6294975,5404,600.0
1710884997.250262,5406,600.0
1710885014.5601697,5420,602.0
1710885016.3542337,5425,602.0
1710885033.6099288,5439,604.0
1710885034.011888,5440,604.0
1710885034.657842,5442,604.0
1710885042.606951,5447,605.0
1710885071.1494508,5475,608.0
1710885080.6252615,5484,609.0
1710885089.6283917,5491,610.0
1710885091.1079586,5495,610.0
1710885099.4724114,5501,611.0
1710885101.6114593,5507,611.0
1710885109.9333675,5512,612.0
1710885110.8764644,5515,612.0
1710885117.744951,5517,613.0
1710885129.2738163,5532,614.0
1710885138.3249176,5541,615.0
1710885147.4443612,5549,616.0
1710885157.081315,5559,617.0
1710885165.9237053,5566,618.0
1710885173.9354424,5571,619.0
1710885174.8580153,5573,619.0
1710885175.9808128,5576,619.0
1710885185.301735,5585,620.0
1710885185.9712384,5587,620.0
1710885194.5363333,5593,621.0
1710885204.962241,5605,622.0
1710885212.8997023,5610,623.0
1710885221.7225776,5618,624.0
1710885222.4954524,5620,624.0
1710885232.2523768,5630,625.0
1710885232.8575704,5632,625.0
1710885250.5216131,5647,627.0
1710885260.6734302,5658,628.0
1710885261.3313444,5660,628.0
1710885268.9838333,5664,629.0
1710885269.7618306,5666,629.0
1710885279.8073559,5676,630.0
1710885286.8687027,5679,631.0
1710885317.773355,5713,634.0
1710885326.4154332,5720,635.0
1710885327.3728764,5723,635.0
1710885335.0937207,5727,636.0
1710885346.2162402,5741,637.0
1710885362.5383642,5752,639.0
1710885364.9848802,5759,639.0
1710885373.7829342,5766,640.0
1710885383.7968667,5776,641.0
1710885390.9850614,5779,642.0
1710885392.8837206,5784,642.0
1710885400.595194,5789,643.0
1710885402.6264555,5795,643.0
1710885409.4851716,5797,644.0
1710885419.3321521,5807,645.0
1710885419.7008157,5808,645.0
1710885437.9788382,5825,647.0
1710885439.0790646,5828,647.0
1710885447.8567736,5835,648.0
1710885458.0363646,5847,649.0
1710885475.9924743,5862,651.0
1710885476.6860535,5864,651.0
1710885485.3115313,5871,652.0
1710885495.198297,5881,653.0
1710885504.2264225,5889,654.0
1710885504.9225667,5891,654.0
1710885505.5127962,5893,654.0
1710885512.7830062,5896,655.0
1710885513.567934,5898,655.0
1710885523.043775,5907,656.0
1710885532.8396583,5917,657.0
1710885533.1530242,5918,657.0
1710885542.6722598,5928,658.0
1710885550.611404,5932,659.0
1710885551.0174809,5933,659.0
1710885570.0799778,5952,661.0
1710885571.7407444,5957,661.0
1710885578.6326518,5959,662.0
1710885579.0235722,5960,662.0
1710885580.1222353,5963,662.0
1710885589.4127812,5972,663.0
1710885610.8054998,5990,665.0
1710885630.4730148,6010,667.0
1710885638.5577145,6015,668.0
1710885639.9211755,6019,668.0
1710885648.1180668,6024,669.0
1710885656.3087504,6030,670.0
1710885656.7992444,6031,670.0
1710885657.2032747,6032,670.0
1710885658.3359516,6035,670.0
1710885659.3214324,6038,670.0
1710885676.9682586,6052,672.0
1710885684.7217607,6057,673.0
1710885686.0144918,6060,673.0
1710885706.3506365,6077,675.0
